Line, "Line.mt38149_1", "39384_1", "38149_1", 4992, 6,  0, 7698, 7.9674337, 0.281, 0.281, 0.99975233, 0.534, 0.99939957, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46852_1", "38149_1", "46852_1", 5184, 6,  0, 7698, 7.9674337, 0.534, 0.534, 0.99926187, 0.585, 0.99921614, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46852_1", "38149_1", "46852_1", 5376, 6,  0, 7698, 7.9674337, 0.534, 0.534, 0.9994827, 0.585, 0.99944793, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46852_1", "38149_1", "46852_1", 5568, 6,  0, 7698, 7.9674337, 0.534, 0.534, 0.99939957, 0.585, 0.99935952, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46851_1", "46852_1", "46851_1", 5760, 6,  0, 7698, 7.9674337, 0.585, 0.585, 0.99921614, 0.62, 0.99918476, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46851_1", "46852_1", "46851_1", 5952, 6,  0, 7698, 7.9674337, 0.585, 0.585, 0.99944793, 0.62, 0.99942407, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46851_1", "46852_1", "46851_1", 6144, 6,  0, 7698, 7.9674337, 0.585, 0.585, 0.99935952, 0.62, 0.99933203, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46850_1", "46851_1", "46850_1", 6336, 6,  0, 7698, 7.9674337, 0.62, 0.62, 0.99918476, 0.66, 0.9991489, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46850_1", "46851_1", "46850_1", 6528, 6,  0, 7698, 7.9674337, 0.62, 0.62, 0.99942407, 0.66, 0.99939681, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46850_1", "46851_1", "46850_1", 6720, 6,  0, 7698, 7.9674337, 0.62, 0.62, 0.99933203, 0.66, 0.99930062, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21552_1", "46850_1", "21552_1", 6912, 6,  0, 7698, 7.9674337, 0.66, 0.66, 0.9991489, 0.698, 0.99911483, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21552_1", "46850_1", "21552_1", 7104, 6,  0, 7698, 7.9674337, 0.66, 0.66, 0.99939681, 0.698, 0.9993709, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21552_1", "46850_1", "21552_1", 7296, 6,  0, 7698, 7.9674337, 0.66, 0.66, 0.99930062, 0.698, 0.99927077, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46848_1", "21552_1", "46848_1", 7488, 6,  0, 7698, 7.9674337, 0.698, 0.698, 0.99911483, 0.738, 0.99907896, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46848_1", "21552_1", "46848_1", 7680, 6,  0, 7698, 7.9674337, 0.698, 0.698, 0.9993709, 0.738, 0.99934363, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt46848_1", "21552_1", "46848_1", 7872, 6,  0, 7698, 7.9674337, 0.698, 0.698, 0.99927077, 0.738, 0.99923936, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145302_3", "46848_1", "145302_3", 8064, 6,  0, 7698, 7.9674337, 0.738, 0.738, 0.99907896, 0.79, 0.99903234, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145302_3", "46848_1", "145302_3", 8256, 6,  0, 7698, 7.9674337, 0.738, 0.738, 0.99934363, 0.79, 0.99930818, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145302_3", "46848_1", "145302_3", 8448, 6,  0, 7698, 7.9674337, 0.738, 0.738, 0.99923936, 0.79, 0.99919852, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145258_3", "145302_3", "145258_3", 8640, 6,  0, 7698, 7.9674337, 0.79, 0.79, 0.99903234, 0.83, 0.99899647, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145258_3", "145302_3", "145258_3", 8832, 6,  0, 7698, 7.9674337, 0.79, 0.79, 0.99930818, 0.83, 0.99928091, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145258_3", "145302_3", "145258_3", 9024, 6,  0, 7698, 7.9674337, 0.79, 0.79, 0.99919852, 0.83, 0.99916711, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145303_3", "145258_3", "145303_3", 9216, 6,  0, 7698, 7.9674337, 0.83, 0.83, 0.99899647, 0.873, 0.99895792, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145303_3", "145258_3", "145303_3", 9408, 6,  0, 7698, 7.9674337, 0.83, 0.83, 0.99928091, 0.873, 0.9992516, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145303_3", "145258_3", "145303_3", 9600, 6,  0, 7698, 7.9674337, 0.83, 0.83, 0.99916711, 0.873, 0.99913334, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145304_3", "145303_3", "145304_3", 9792, 6,  0, 7698, 7.9674337, 0.873, 0.873, 0.99895792, 0.923, 0.99891308, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145304_3", "145303_3", "145304_3", 9984, 6,  0, 7698, 7.9674337, 0.873, 0.873, 0.9992516, 0.923, 0.99921751, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145304_3", "145303_3", "145304_3", 10176, 6,  0, 7698, 7.9674337, 0.873, 0.873, 0.99913334, 0.923, 0.99909407, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21554_5", "145304_3", "21554_5", 10368, 6,  0, 7698, 7.9674337, 0.923, 0.923, 0.99891308, 0.976, 0.99886556, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21554_5", "145304_3", "21554_5", 10560, 6,  0, 7698, 7.9674337, 0.923, 0.923, 0.99921751, 0.976, 0.99918138, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21554_5", "145304_3", "21554_5", 10752, 6,  0, 7698, 7.9674337, 0.923, 0.923, 0.99909407, 0.976, 0.99905244, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145305_1", "21554_5", "145305_1", 10944, 6,  0, 7698, 7.9674337, 0.976, 0.976, 0.99886556, 1.015, 0.99883059, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145305_1", "21554_5", "145305_1", 11136, 6,  0, 7698, 7.9674337, 0.976, 0.976, 0.99918138, 1.015, 0.99915479, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145305_1", "21554_5", "145305_1", 11328, 6,  0, 7698, 7.9674337, 0.976, 0.976, 0.99905244, 1.015, 0.99902181, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21553_1", "145305_1", "21553_1", 11520, 6,  0, 7698, 7.9674337, 1.015, 1.015, 0.99883059, 1.044, 0.99880459, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21553_1", "145305_1", "21553_1", 11712, 6,  0, 7698, 7.9674337, 1.015, 1.015, 0.99915479, 1.044, 0.99913502, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21553_1", "145305_1", "21553_1", 11904, 6,  0, 7698, 7.9674337, 1.015, 1.015, 0.99902181, 1.044, 0.99899904, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145259_1", "21553_1", "145259_1", 12096, 6,  0, 7698, 7.9674337, 1.044, 1.044, 0.99880459, 1.109, 0.9987463, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145259_1", "21553_1", "145259_1", 12288, 6,  0, 7698, 7.9674337, 1.044, 1.044, 0.99913502, 1.109, 0.9990907, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145259_1", "21553_1", "145259_1", 12480, 6,  0, 7698, 7.9674337, 1.044, 1.044, 0.99899904, 1.109, 0.99894799, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145260_1", "145259_1", "145260_1", 12672, 6,  0, 7698, 7.9674337, 1.109, 1.109, 0.9987463, 1.159, 0.99870147, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145260_1", "145259_1", "145260_1", 12864, 6,  0, 7698, 7.9674337, 1.109, 1.109, 0.9990907, 1.159, 0.99905661, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145260_1", "145259_1", "145260_1", 13056, 6,  0, 7698, 7.9674337, 1.109, 1.109, 0.99894799, 1.159, 0.99890872, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21556_1", "145260_1", "21556_1", 13248, 6,  0, 7698, 7.9674337, 1.159, 1.159, 0.99870147, 1.205, 0.99866022, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21556_1", "145260_1", "21556_1", 13440, 6,  0, 7698, 7.9674337, 1.159, 1.159, 0.99905661, 1.205, 0.99902525, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21556_1", "145260_1", "21556_1", 13632, 6,  0, 7698, 7.9674337, 1.159, 1.159, 0.99890872, 1.205, 0.99887259, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21557_1", "21556_1", "21557_1", 13824, 6,  0, 7698, 7.9674337, 1.205, 1.205, 0.99866022, 1.264, 0.99860732, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21557_1", "21556_1", "21557_1", 14016, 6,  0, 7698, 7.9674337, 1.205, 1.205, 0.99902525, 1.264, 0.99898502, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21557_1", "21556_1", "21557_1", 14208, 6,  0, 7698, 7.9674337, 1.205, 1.205, 0.99887259, 1.264, 0.99882625, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21558_1", "21557_1", "21558_1", 14400, 6,  0, 7698, 7.9674337, 1.264, 1.264, 0.99860732, 1.308, 0.99856786, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21558_1", "21557_1", "21558_1", 14592, 6,  0, 7698, 7.9674337, 1.264, 1.264, 0.99898502, 1.308, 0.99895502, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21558_1", "21557_1", "21558_1", 14784, 6,  0, 7698, 7.9674337, 1.264, 1.264, 0.99882625, 1.308, 0.99879169, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21559_1", "21558_1", "21559_1", 14976, 6,  0, 7698, 7.9674337, 1.308, 1.308, 0.99856786, 1.351, 0.9985293, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21559_1", "21558_1", "21559_1", 15168, 6,  0, 7698, 7.9674337, 1.308, 1.308, 0.99895502, 1.351, 0.9989257, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21559_1", "21558_1", "21559_1", 15360, 6,  0, 7698, 7.9674337, 1.308, 1.308, 0.99879169, 1.351, 0.99875792, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145261_1", "21559_1", "145261_1", 15552, 6,  0, 7698, 7.9674337, 1.351, 1.351, 0.9985293, 1.379, 0.9985042, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145261_1", "21559_1", "145261_1", 15744, 6,  0, 7698, 7.9674337, 1.351, 1.351, 0.9989257, 1.379, 0.99890661, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145261_1", "21559_1", "145261_1", 15936, 6,  0, 7698, 7.9674337, 1.351, 1.351, 0.99875792, 1.379, 0.99873593, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21561_1", "145261_1", "21561_1", 16128, 6,  0, 7698, 7.9674337, 1.379, 1.379, 0.9985042, 1.406, 0.99847999, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21561_1", "145261_1", "21561_1", 16320, 6,  0, 7698, 7.9674337, 1.379, 1.379, 0.99890661, 1.406, 0.9988882, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21561_1", "145261_1", "21561_1", 16512, 6,  0, 7698, 7.9674337, 1.379, 1.379, 0.99873593, 1.406, 0.99871472, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21563_1", "21561_1", "21563_1", 16704, 6,  0, 7698, 7.9674337, 1.406, 1.406, 0.99847999, 1.444, 0.99844591, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21563_1", "21561_1", "21563_1", 16896, 6,  0, 7698, 7.9674337, 1.406, 1.406, 0.9988882, 1.444, 0.99886229, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21563_1", "21561_1", "21563_1", 17088, 6,  0, 7698, 7.9674337, 1.406, 1.406, 0.99871472, 1.444, 0.99868487, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145262_1", "21563_1", "145262_1", 17280, 6,  0, 7698, 7.9674337, 1.444, 1.444, 0.99844591, 1.455, 0.99843605, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145262_1", "21563_1", "145262_1", 17472, 6,  0, 7698, 7.9674337, 1.444, 1.444, 0.99886229, 1.455, 0.99885479, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145262_1", "21563_1", "145262_1", 17664, 6,  0, 7698, 7.9674337, 1.444, 1.444, 0.99868487, 1.455, 0.99867623, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21570_1", "145262_1", "21570_1", 17856, 6,  0, 7698, 7.9674337, 1.455, 1.455, 0.99843605, 1.473, 0.9984199, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21570_1", "145262_1", "21570_1", 18048, 6,  0, 7698, 7.9674337, 1.455, 1.455, 0.99885479, 1.473, 0.99884252, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21570_1", "145262_1", "21570_1", 18240, 6,  0, 7698, 7.9674337, 1.455, 1.455, 0.99867623, 1.473, 0.9986621, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21571_1", "21570_1", "21571_1", 18432, 6,  0, 7698, 7.9674337, 1.473, 1.473, 0.9984199, 1.523, 0.99837507, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21571_1", "21570_1", "21571_1", 18624, 6,  0, 7698, 7.9674337, 1.473, 1.473, 0.99884252, 1.523, 0.99880843, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21571_1", "21570_1", "21571_1", 18816, 6,  0, 7698, 7.9674337, 1.473, 1.473, 0.9986621, 1.523, 0.99862282, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt92912_1", "21571_1", "92912_1", 19008, 6,  0, 7698, 7.9674337, 1.523, 1.523, 0.99837507, 1.58, 0.99832395, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt92912_1", "21571_1", "92912_1", 19200, 6,  0, 7698, 7.9674337, 1.523, 1.523, 0.99880843, 1.58, 0.99876956, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt92912_1", "21571_1", "92912_1", 19392, 6,  0, 7698, 7.9674337, 1.523, 1.523, 0.99862282, 1.58, 0.99857805, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145263_2", "92912_1", "145263_2", 19584, 6,  0, 7698, 7.9674337, 1.58, 1.58, 0.99832395, 1.63, 0.99827912, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145263_2", "92912_1", "145263_2", 19776, 6,  0, 7698, 7.9674337, 1.58, 1.58, 0.99876956, 1.63, 0.99873547, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145263_2", "92912_1", "145263_2", 19968, 6,  0, 7698, 7.9674337, 1.58, 1.58, 0.99857805, 1.63, 0.99853878, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21572_3", "145263_2", "21572_3", 20160, 6,  0, 7698, 7.9674337, 1.63, 1.63, 0.99827912, 1.677, 0.99823697, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21572_3", "145263_2", "21572_3", 20352, 6,  0, 7698, 7.9674337, 1.63, 1.63, 0.99873547, 1.677, 0.99870342, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21572_3", "145263_2", "21572_3", 20544, 6,  0, 7698, 7.9674337, 1.63, 1.63, 0.99853878, 1.677, 0.99850187, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21573_1", "21572_3", "21573_1", 20736, 6,  0, 7698, 7.9674337, 1.677, 1.677, 0.99823697, 1.709, 0.99820827, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21573_1", "21572_3", "21573_1", 20928, 6,  0, 7698, 7.9674337, 1.677, 1.677, 0.99870342, 1.709, 0.9986816, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21573_1", "21572_3", "21573_1", 21120, 6,  0, 7698, 7.9674337, 1.677, 1.677, 0.99850187, 1.709, 0.99847673, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt97000_1", "21573_1", "97000_1", 21312, 6,  0, 7698, 7.9674337, 1.709, 1.709, 0.99820827, 1.743, 0.99817778, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt97000_1", "21573_1", "97000_1", 21504, 6,  0, 7698, 7.9674337, 1.709, 1.709, 0.9986816, 1.743, 0.99865841, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt97000_1", "21573_1", "97000_1", 21696, 6,  0, 7698, 7.9674337, 1.709, 1.709, 0.99847673, 1.743, 0.99845002, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21575_1", "97000_1", "21575_1", 21888, 6,  0, 7698, 7.9674337, 1.743, 1.743, 0.99817778, 1.771, 0.99815267, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21575_1", "97000_1", "21575_1", 22080, 6,  0, 7698, 7.9674337, 1.743, 1.743, 0.99865841, 1.771, 0.99863932, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21575_1", "97000_1", "21575_1", 22272, 6,  0, 7698, 7.9674337, 1.743, 1.743, 0.99845002, 1.771, 0.99842803, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145264_1", "21575_1", "145264_1", 22464, 6,  0, 7698, 7.9674337, 1.771, 1.771, 0.99815267, 1.786, 0.99813922, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145264_1", "21575_1", "145264_1", 22656, 6,  0, 7698, 7.9674337, 1.771, 1.771, 0.99863932, 1.786, 0.99862909, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145264_1", "21575_1", "145264_1", 22848, 6,  0, 7698, 7.9674337, 1.771, 1.771, 0.99842803, 1.786, 0.99841625, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145265_1", "145264_1", "145265_1", 23040, 6,  0, 7698, 7.9674337, 1.786, 1.786, 0.99813922, 1.838, 0.99809259, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145265_1", "145264_1", "145265_1", 23232, 6,  0, 7698, 7.9674337, 1.786, 1.786, 0.99862909, 1.838, 0.99859363, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt145265_1", "145264_1", "145265_1", 23424, 6,  0, 7698, 7.9674337, 1.786, 1.786, 0.99841625, 1.838, 0.99837541, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21586_2", "145265_1", "21586_2", 23616, 6,  0, 7698, 7.9674337, 1.838, 1.838, 0.99809259, 1.866, 0.99806748, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21586_2", "145265_1", "21586_2", 23808, 6,  0, 7698, 7.9674337, 1.838, 1.838, 0.99859363, 1.866, 0.99857454, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21586_2", "145265_1", "21586_2", 24000, 6,  0, 7698, 7.9674337, 1.838, 1.838, 0.99837541, 1.866, 0.99835341, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt33284_1", "21586_2", "33284_1", 24192, 6,  0, 7698, 7.9674337, 1.866, 1.866, 0.99806748, 1.896, 0.99804058, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt33284_1", "21586_2", "33284_1", 24384, 6,  0, 7698, 7.9674337, 1.866, 1.866, 0.99857454, 1.896, 0.99855408, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt33284_1", "21586_2", "33284_1", 24576, 6,  0, 7698, 7.9674337, 1.866, 1.866, 0.99835341, 1.896, 0.99832985, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21939_1", "33284_1", "21939_1", 24768, 6,  0, 7698, 7.9674337, 1.896, 1.896, 0.99804058, 1.951, 0.99799125, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21939_1", "33284_1", "21939_1", 24960, 6,  0, 7698, 7.9674337, 1.896, 1.896, 0.99855408, 1.951, 0.99851658, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21939_1", "33284_1", "21939_1", 25152, 6,  0, 7698, 7.9674337, 1.896, 1.896, 0.99832985, 1.951, 0.99828665, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21940_1", "21939_1", "21940_1", 25344, 6,  0, 7698, 7.9674337, 1.951, 1.951, 0.99799125, 1.995, 0.99795179, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21940_1", "21939_1", "21940_1", 25536, 6,  0, 7698, 7.9674337, 1.951, 1.951, 0.99851658, 1.995, 0.99848657, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21940_1", "21939_1", "21940_1", 25728, 6,  0, 7698, 7.9674337, 1.951, 1.951, 0.99828665, 1.995, 0.99825208, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21941_1", "21940_1", "21941_1", 25920, 6,  0, 7698, 7.9674337, 1.995, 1.995, 0.99795179, 2.048, 0.99790426, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.mt21941_1", "21940_1", "21941_1", 26112, 6,  0, 7698, 7.9674337, 1.995, 1.995, 0.99848657, 2.048, 0.99845043, 255, 2, 0, 0, 0, 0, 16, 1
